信号日,名称,买入价,买入方式,股数,买入金额,卖出日,卖出时点,卖出价,卖出原因,毛盈亏,费用,净盈亏,账户现金,当时周期
2023-11-27,ST云动,2.9,挂涨停价排队·尾盘开缝成交,493732000,1431822800,2023-11-29,次日早盘9:30,3.51,又涨停→隔夜后早盘兑现,301176520,2373616.6,298802903,3025179586,平淡期
2023-11-28,华锋股份,13.89,挂涨停价排队·尾盘开缝成交,69842200,970108158,2023-11-29,尾盘14:50,13.65,没涨停→尾盘兑现,-16762128,1442590.6,-18204719,3977810607,平淡期
2023-11-28,香山股份,38.3527062,挂涨停价排队·尾盘开缝成交,16862900,646737849,2023-11-29,尾盘14:50,37.43,没涨停→尾盘兑现,-15541762,958450.5,-16500213,4608533297,平淡期
2023-11-29,甘化科工,10.76,挂涨停价排队·尾盘开缝成交,142767400,1536177224,2023-11-30,尾盘14:50,10.24,没涨停→尾盘兑现,-74239048,2248586.6,-76487635,4533197795,恐慌期
2023-11-30,蓝科高新,8.14,挂涨停价排队·尾盘开缝成交,185634600,1511065644,2023-12-01,尾盘14:50,7.71,没涨停→尾盘兑现,-79822878,2206731.3,-82029609,3444924372,平淡期
2023-11-30,长华集团,12.89053308,挂涨停价排队·尾盘开缝成交,78148600,1007377113,2023-12-01,尾盘14:50,12.42,没涨停→尾盘兑现,-36618308,1483601.9,-38101909,4414955109,平淡期
2023-12-01,中成股份,12.65,挂涨停价排队·尾盘开缝成交,116336100,1471651665,2023-12-04,尾盘14:50,12.85,没涨停→尾盘兑现,23267220,2224927.9,21042292,2801933580,妖股期
2023-12-01,游族网络,12.5577136,挂涨停价排队·尾盘开缝成交,78127300,981100258,2023-12-04,尾盘14:50,13.26,没涨停→尾盘兑现,55109271,1512982.3,53596288,3837365951,妖股期
2023-12-01,群兴玩具,6.77,挂涨停价排队·尾盘开缝成交,96612600,654067302,2023-12-04,尾盘14:50,6.61,没涨停→尾盘兑现,-15458016,969507.4,-16427523,4475496280,妖股期
2023-12-04,远大控股,8.06,挂涨停价排队·尾盘开缝成交,185090800,1491831848,2023-12-05,尾盘14:50,7.79,没涨停→尾盘兑现,-49974516,2200266.9,-52174783,2766849923,妖股期
2023-12-04,中光学,22.22,挂涨停价排队·尾盘开缝成交,44759400,994553868,2023-12-05,尾盘14:50,20.89,没涨停→尾盘兑现,-59530002,1447183.3,-60977185,3701172521,妖股期
2023-12-04,东晶电子,9.82,挂涨停价排队·尾盘开缝成交,67519000,663036580,2023-12-05,尾盘14:50,9.65,没涨停→尾盘兑现,-11478230,985946.2,-12464176,4352242202,妖股期
2023-12-05,安记食品,11.17161342,挂涨停价排队·尾盘开缝成交,129860100,1450746836,2023-12-06,尾盘14:50,10.51,没涨停→尾盘兑现,-86308648,2111388.8,-88420037,4264910226,平淡期
2023-12-06,鸿合科技,29.19568338,挂涨停价排队·尾盘开缝成交,48693300,1421634170,2023-12-07,尾盘14:50,29.97,没涨停→尾盘兑现,37746525,2160761.1,35585764,3353804069,平淡期
2023-12-06,汉马科技,6.42781476,挂涨停价排队·尾盘开缝成交,147446400,947758146,2023-12-07,尾盘14:50,6.22,没涨停→尾盘兑现,-30483449,1398774.6,-31882224,4270390810,平淡期
2023-12-07,苏州科达,7.3,挂涨停价排队·尾盘开缝成交,194995000,1423463500,2023-12-11,次日早盘9:30,8.83,又涨停→隔夜后早盘兑现,298342350,2358952.0,295983398,2985817371,平淡期
2023-12-08,元隆雅图,20.44608696,挂涨停价排队·尾盘开缝成交,46413500,948974457,2023-12-11,尾盘14:50,20.25,没涨停→尾盘兑现,-9249264,1416524.7,-10665788,3924837770,平淡期
2023-12-08,奥士康,31.07394472,挂涨停价排队·尾盘开缝成交,20359500,632649978,2023-12-11,尾盘14:50,31.84,没涨停→尾盘兑现,15683916,960737.9,14723178,4572685414,平淡期
2023-12-11,山东出版,8.99566191,挂涨停价排队·尾盘开缝成交,112960200,1016151768,2023-12-12,尾盘14:50,9.14,没涨停→尾盘兑现,16145410,1536336.7,14609074,3063828301,平淡期
2023-12-11,南宁百货,4.9,挂涨停价排队·尾盘开缝成交,311067000,1524228300,2023-12-13,次日早盘9:30,5.93,又涨停→隔夜后早盘兑现,320399010,2526641.7,317872368,3204947409,平淡期
2023-12-12,奥拓电子,7.442376,挂涨停价排队·尾盘开缝成交,91483000,680850884,2023-12-13,尾盘14:50,7.2,没涨停→尾盘兑现,-22396411,1004479.0,-23400890,3862908041,平淡期
2023-12-12,汉王科技,26.94,挂涨停价排队·尾盘开缝成交,37909200,1021273848,2023-12-14,次日早盘9:30,28.91,又涨停→隔夜后早盘兑现,74681124,1587921.6,73093202,2811981171,平淡期
2023-12-13,湖南发展,10.61845225,挂涨停价排队·尾盘开缝成交,121264000,1287635994,2023-12-14,尾盘14:50,10.59,没涨停→尾盘兑现,-3593403,1928758.9,-5522162,4095060730,平淡期
2023-12-13,金陵药业,8.80261407,挂涨停价排队·尾盘开缝成交,97519200,858423882,2023-12-14,尾盘14:50,8.79,没涨停→尾盘兑现,-932056,1286936.8,-2218993,4951909437,平淡期
2023-12-14,*ST瑞茂,6.64270192,挂涨停价排队·尾盘开缝成交,165659100,1100424022,2023-12-15,尾盘14:50,6.41,没涨停→尾盘兑现,-38386884,1621845.9,-40008730,2528474198,平淡期
2023-12-14,澳柯玛,6.12483256,挂涨停价排队·尾盘开缝成交,119777300,733615907,2023-12-15,尾盘14:50,5.91,没涨停→尾盘兑现,-26200568,1080773.4,-27281342,3235358975,平淡期
2023-12-14,廊坊发展,6.2,挂涨停价排队·尾盘开缝成交,266231600,1650635920,2023-12-18,次日早盘9:30,7.25,又涨停→隔夜后早盘兑现,279543180,2685611.3,276857569,3366669333,平淡期
2023-12-15,南极电商,3.67337368,挂涨停价排队·尾盘开缝成交,293586500,1078452922,2023-12-18,尾盘14:50,3.76,没涨停→尾盘兑现,24951353,1636392.9,23314960,4469246055,妖股期
2023-12-15,江苏新能,11.8068418,挂涨停价排队·尾盘开缝成交,60894200,718968186,2023-12-18,尾盘14:50,11.27,没涨停→尾盘兑现,-32947806,1053741.4,-34001547,5154751920,妖股期
2023-12-20,创维数字,14.041792,挂涨停价排队·尾盘开缝成交,122366900,1718250557,2023-12-21,尾盘14:50,13.89,没涨停→尾盘兑现,-18920860,2563185.2,-21484045,3989059056,平淡期
2023-12-20,阿科力,46.20096584,挂涨停价排队·尾盘开缝成交,24793800,1145497507,2023-12-21,尾盘14:50,45.68,没涨停→尾盘兑现,-12804357,1708643.0,-14513000,5120902686,平淡期
2023-12-21,北玻股份,4.73967612,挂涨停价排队·尾盘开缝成交,360144300,1706967338,2023-12-22,尾盘14:50,4.64,没涨停→尾盘兑现,-35122785,2534108.9,-37656894,3187897597,平淡期
2023-12-21,德业股份,22.291369,挂涨停价排队·尾盘开缝成交,34033400,758651078,2023-12-22,尾盘14:50,24.39,没涨停→尾盘兑现,71449079,1191563.4,70257516,4017375179,平淡期
2023-12-21,清源股份,11.63005215,挂涨停价排队·尾盘开缝成交,97848000,1137977343,2023-12-25,次日早盘9:30,13.25,又涨停→隔夜后早盘兑现,158452541,1825805.4,156626736,3973709385,平淡期
2023-12-22,振邦智能,31.35004296,挂涨停价排队·尾盘开缝成交,42715200,1339123355,2023-12-25,尾盘14:50,32.73,没涨停→尾盘兑现,59116163,2053022.2,57063141,5370900224,恐慌期
2023-12-25,安洁科技,15.46393695,挂涨停价排队·尾盘开缝成交,115772500,1790298641,2023-12-26,尾盘14:50,15.36,没涨停→尾盘兑现,-12178902,2676313.8,-14855216,4163854418,恐慌期
2023-12-25,雪龙集团,19.1632518,挂涨停价排队·尾盘开缝成交,62282400,1193533314,2023-12-26,尾盘14:50,18.7,没涨停→尾盘兑现,-28716591,1768762.5,-30485354,5327797528,恐慌期
2023-12-26,湖北宜化,9.29213124,挂涨停价排队·尾盘开缝成交,191122100,1775931636,2023-12-27,尾盘14:50,9.91,没涨停→尾盘兑现,118755307,2752963.9,116002343,3471873394,平淡期
2023-12-26,龙星科技,6.38067588,挂涨停价排队·尾盘开缝成交,185553200,1183954828,2023-12-27,尾盘14:50,5.84,没涨停→尾盘兑现,-101026086,1700162.7,-102726248,4553989940,平淡期
2023-12-26,道明光学,7.78375978,挂涨停价排队·尾盘开缝成交,101403900,789303598,2023-12-27,尾盘14:50,7.86,没涨停→尾盘兑现,7350907,1189468.6,6161438,5350046954,平淡期
2023-12-27,神马电力,16.54471066,挂涨停价排队·尾盘开缝成交,107789600,1783347744,2023-12-29,次日早盘9:30,20.02,又涨停→隔夜后早盘兑现,374565454,2955945.7,371609508,3741495790,平淡期
2023-12-28,天赐材料,24.16380936,挂涨停价排队·尾盘开缝成交,32801100,792599527,2023-12-29,尾盘14:50,24.35,没涨停→尾盘兑现,6050378,1193437.1,4856941,4539546708,妖股期
2023-12-28,海源复材,11.53,挂涨停价排队·尾盘开缝成交,103113500,1188898655,2024-01-02,次日早盘9:30,12.85,又涨停→隔夜后早盘兑现,136109820,1885430.3,134224390,3341591443,妖股期
2023-12-29,*ST康佳A,4.17,挂涨停价排队·尾盘开缝成交,362873400,1513182078,2024-01-02,尾盘14:50,4.03,没涨停→尾盘兑现,-50802276,2231671.4,-53033947,4802874460,平淡期
2023-12-29,新能股份,5.18,挂涨停价排队·尾盘开缝成交,194746700,1008787906,2024-01-03,次日早盘9:30,6.27,又涨停→隔夜后早盘兑现,212273903,1672387.3,210601516,3354757513,平淡期
2024-01-02,襄阳轴承,7.12,挂涨停价排队·尾盘开缝成交,224853600,1600957632,2024-01-03,尾盘14:50,6.96,没涨停→尾盘兑现,-35976576,2374454.0,-38351030,4918564833,妖股期
2024-01-02,ST沈化,4.64,挂涨停价排队·尾盘开缝成交,230022700,1067305328,2024-01-04,次日早盘9:30,5.15,又涨停→隔夜后早盘兑现,117311577,1688941.7,115622635,6102293275,妖股期
2024-01-04,九安医疗,41.0337495,挂涨停价排队·尾盘开缝成交,49571300,2034096307,2024-01-05,尾盘14:50,42.13,没涨停→尾盘兑现,54338743,3091898.5,51246844,4799000513,平淡期
2024-01-04,浙农股份,10.29434005,挂涨停价排队·尾盘开缝成交,131729200,1356065179,2024-01-05,尾盘14:50,9.79,没涨停→尾盘兑现,-66322838,1984355.6,-68307194,6087775547,平淡期
2024-01-08,国泰集团,10.666414,挂涨停价排队·尾盘开缝成交,190247400,2029257531,2024-01-09,尾盘14:50,10.5,没涨停→尾盘兑现,-31361253,3020365.4,-34381618,6054915872,恐慌期
2024-01-09,东方精工,5.12958356,挂涨停价排队·尾盘开缝成交,393463700,2018304927,2024-01-10,尾盘14:50,5.01,没涨停→尾盘兑现,-46044979,2992923.7,-49037903,3764832442,平淡期
2024-01-09,越剑智能,12.00307032,挂涨停价排队·尾盘开缝成交,112099400,1345536981,2024-01-10,尾盘14:50,11.45,没涨停→尾盘兑现,-62293379,1971585.4,-64264964,5047113611,平淡期
2024-01-09,九华旅游,27.75216952,挂涨停价排队·尾盘开缝成交,32322600,897022275,2024-01-10,尾盘14:50,26.86,没涨停→尾盘兑现,-28828524,1323912.0,-30152436,5914656217,平淡期
2024-01-10,永太科技,11.5,挂涨停价排队·尾盘开缝成交,114292800,1314367200,2024-01-11,尾盘14:50,11.78,没涨停→尾盘兑现,32001984,1995552.3,30006432,3097850848,平淡期
2024-01-10,ST航高,2.72,挂涨停价排队·尾盘开缝成交,322149100,876245552,2024-01-11,尾盘14:50,2.76,没涨停→尾盘兑现,12885964,1324032.8,11561931,3986315515,平淡期
2024-01-10,中银绒业,1.56,挂涨停价排队·尾盘开缝成交,1263815400,1971552024,2024-01-12,次日早盘9:30,1.73,又涨停→隔夜后早盘兑现,214848618,3118464.5,211730154,3956457140,平淡期
2024-01-11,联化科技,7.24244387,挂涨停价排队·尾盘开缝成交,183470000,1328771177,2024-01-12,尾盘14:50,7.26,没涨停→尾盘兑现,3596133,1995853.9,1600279,5287825175,妖股期
2024-01-11,ST阳光,2.2,挂涨停价排队·尾盘开缝成交,402658200,885848040,2024-01-12,尾盘14:50,2.13,没涨停→尾盘兑现,-28186074,1307632.5,-29493707,6144843894,妖股期
2024-01-12,大连电瓷,8.56187643,挂涨停价排队·尾盘开缝成交,239232700,2048280815,2024-01-15,尾盘14:50,8.5,没涨停→尾盘兑现,-14174954,3061790.0,-17236744,4763623229,平淡期
2024-01-12,神驰机电,17.09440821,挂涨停价排队·尾盘开缝成交,79881100,1365520132,2024-01-15,尾盘14:50,17.39,没涨停→尾盘兑现,23609104,2065987.0,21543117,6151710618,平淡期
2024-01-15,汇得科技,20.55527026,挂涨停价排队·尾盘开缝成交,99758800,2050569095,2024-01-16,尾盘14:50,20.89,没涨停→尾盘兑现,33490396,3100971.4,30389424,6183637970,平淡期
2024-01-16,宏柏新材,8.88141615,挂涨停价排队·尾盘开缝成交,232081500,2061212382,2024-01-18,次日早盘9:30,9.23,又涨停→隔夜后早盘兑现,80606071,3152273.1,77453798,3972402615,平淡期
2024-01-16,晨光新材,13.70700856,挂涨停价排队·尾盘开缝成交,100251000,1374141315,2024-01-18,次日早盘9:30,15.74,又涨停→隔夜后早盘兑现,204197597,2214360.2,201983237,5549557772,平淡期
2024-01-17,*ST萃华,12.55827825,挂涨停价排队·尾盘开缝成交,72947400,916093747,2024-01-18,尾盘14:50,11.91,没涨停→尾盘兑现,-47421323,1338574.6,-48759898,6417578691,平淡期
2024-01-19,华塑股份,3.42,挂涨停价排队·尾盘开缝成交,625494900,2139192558,2024-01-22,尾盘14:50,3.57,没涨停→尾盘兑现,93824235,3279157.0,90545078,6509728164,恐慌期
2024-01-23,丸美生物,29.35105443,挂涨停价排队·尾盘开缝成交,49286300,1446604874,2024-01-24,尾盘14:50,28.81,没涨停→尾盘兑现,-26659062,2149913.0,-28808975,4312095338,恐慌期
2024-01-23,金证股份,10.34486463,挂涨停价排队·尾盘开缝成交,209757100,2169908805,2024-01-25,次日早盘9:30,11.42,又涨停→隔夜后早盘兑现,225120222,3423703.4,221696518,4309719802,恐慌期
2024-01-24,五矿资本,4.66766696,挂涨停价排队·尾盘开缝成交,307940800,1437365098,2024-01-25,尾盘14:50,4.89,没涨停→尾盘兑现,68304540,2207276.1,66097264,5814260187,妖股期
2024-01-24,新黄浦,5.13714075,挂涨停价排队·尾盘开缝成交,186532400,958243193,2024-01-26,次日早盘9:30,6.12,又涨停→隔夜后早盘兑现,182522513,1574256.7,180948256,3724026982,妖股期
2024-01-25,中工国际,7.74006695,挂涨停价排队·尾盘开缝成交,250396600,1938086448,2024-01-26,尾盘14:50,7.9,没涨停→尾盘兑现,40928534,2937826.1,37990708,5701557703,妖股期
2024-01-25,大立科技,10.80504845,挂涨停价排队·尾盘开缝成交,119579000,1292056889,2024-01-26,尾盘14:50,10.99,没涨停→尾盘兑现,22625881,1955054.7,20670826,7015254460,妖股期
2024-01-26,沙河股份,12.96972534,挂涨停价排队·尾盘开缝成交,180298200,2338418133,2024-01-29,尾盘14:50,12.79,没涨停→尾盘兑现,-31743233,3483819.8,-35227052,4383539049,妖股期
2024-01-26,海南高速,4.64226549,挂涨停价排队·尾盘开缝成交,335815600,1558945171,2024-01-29,尾盘14:50,4.32,没涨停→尾盘兑现,-109225458,2256498.7,-111481956,5832171472,妖股期
2024-01-26,信达地产,3.98,挂涨停价排队·尾盘开缝成交,261129900,1039297002,2024-01-29,尾盘14:50,3.83,没涨停→尾盘兑现,-39169485,1529568.4,-40699053,6831548893,妖股期
2024-01-31,时代出版,6.6290812,挂涨停价排队·尾盘开缝成交,343514100,2277182862,2024-02-01,尾盘14:50,6.21,没涨停→尾盘兑现,-144343663,3307516.5,-147651180,5167483872,恐慌期
2024-01-31,中材节能,7.44105096,挂涨停价排队·尾盘开缝成交,204019800,1518121729,2024-02-02,次日早盘9:30,7.86,又涨停→隔夜后早盘兑现,86348194,2341943.7,84006250,6770750442,恐慌期
2024-02-05,一拖股份,12.89389056,挂涨停价排队·尾盘开缝成交,175037600,2256915658,2024-02-06,尾盘14:50,12.82,没涨停→尾盘兑现,-13121603,3375532.3,-16497135,5251335147,恐慌期
2024-02-05,艾迪精密,14.6130649,挂涨停价排队·尾盘开缝成交,102963400,1504610847,2024-02-06,尾盘14:50,15.17,没涨停→尾盘兑现,57251548,2299854.9,54951693,6812026145,恐慌期
2024-02-06,中国长城,8.27,挂涨停价排队·尾盘开缝成交,274567700,2270674879,2024-02-07,尾盘14:50,8.97,没涨停→尾盘兑现,192197390,3550160.4,188647230,4479403993,恐慌期
2024-02-06,安道麦A,5.82,挂涨停价排队·尾盘开缝成交,173400200,1009189164,2024-02-07,尾盘14:50,6.38,没涨停→尾盘兑现,97104112,1586611.8,95517500,5584867549,恐慌期
2024-02-06,航天发展,6.12,挂涨停价排队·尾盘开缝成交,247350200,1513783224,2024-02-08,次日早盘9:30,6.84,又涨停→隔夜后早盘兑现,178092144,2404243.9,175687900,4172772006,恐慌期
2024-02-07,深天马A,8.76,挂涨停价排队·尾盘开缝成交,212513900,1861621764,2024-02-08,尾盘14:50,9.18,没涨停→尾盘兑现,89255838,2859374.5,86396463,6122186449,恐慌期
2024-02-07,航锦科技,23.5924836,挂涨停价排队·尾盘开缝成交,52604900,1241080241,2024-02-19,次日早盘9:30,28.14,又涨停→隔夜后早盘兑现,239396189,2041167.5,237355021,4200338248,恐慌期
2024-02-08,丰原药业,4.6374972,挂涨停价排队·尾盘开缝成交,440049600,2040728788,2024-02-19,尾盘14:50,4.81,没涨停→尾盘兑现,77345406,3119102.2,74226304,6316823886,妖股期
2024-02-08,国际实业,4.17495371,挂涨停价排队·尾盘开缝成交,325868400,1360485486,2024-02-19,尾盘14:50,4.38,没涨停→尾盘兑现,68186623,2091868.2,66094755,7744424491,妖股期
2024-02-19,*ST皇庭,2.09,挂涨停价排队·尾盘开缝成交,1235155400,2581474786,2024-02-20,尾盘14:50,2.16,没涨停→尾盘兑现,86460878,3937057.8,82523820,4960579911,主线期
2024-02-19,湖南投资,4.0435164,挂涨停价排队·尾盘开缝成交,425615400,1720982850,2024-02-20,尾盘14:50,3.93,没涨停→尾盘兑现,-49170939,2544596.1,-51715535,6631137963,主线期
2024-02-19,汇源通信,7.44,挂涨停价排队·尾盘开缝成交,154209900,1147321656,2024-02-20,尾盘14:50,7.68,没涨停→尾盘兑现,37010376,1748740.3,35261636,7814581746,主线期
2024-02-20,武汉凡谷,8.35872624,挂涨停价排队·尾盘开缝成交,311633600,2604859950,2024-02-21,尾盘14:50,8.19,没涨停→尾盘兑现,-52035980,3868262.9,-55904243,4866345232,妖股期
2024-02-20,人民网,25.04792112,挂涨停价排队·尾盘开缝成交,69330000,1736572371,2024-02-21,尾盘14:50,23.83,没涨停→尾盘兑现,-84661290,2541362.6,-87202652,6517017380,妖股期
2024-02-20,鸣志电器,42.97234112,挂涨停价排队·尾盘开缝成交,26940900,1157713545,2024-02-21,尾盘14:50,42.85,没涨停→尾盘兑现,-3227826,1734149.4,-4961975,7670637235,妖股期
2024-02-21,海马汽车,3.72,挂涨停价排队·尾盘开缝成交,687333000,2556878760,2024-02-22,尾盘14:50,3.7,没涨停→尾盘兑现,-13746660,3825008.1,-17571668,4814006466,妖股期
2024-02-21,ST富通,1.84,挂涨停价排队·尾盘开缝成交,926405500,1704586120,2024-02-22,尾盘14:50,1.85,没涨停→尾盘兑现,9264055,2563827.2,6700228,6526571253,妖股期
2024-02-21,贤丰控股,1.76,挂涨停价排队·尾盘开缝成交,645676500,1136390640,2024-02-22,尾盘14:50,1.86,没涨停→尾盘兑现,64567650,1753011.7,62814638,7726628825,妖股期
